,geometry,landuse,industrial,caravan:rental,name,shop,city,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,brand,brand:wikidata,description,operator,start_date,website,access,place,barrier,fence_type,waterway,note,man_made,material,depot,cargo:container,fixme,harbour,port:category,port:type,seamark:harbour:category,seamark:type,seaway,operator:wikidata,operator:wikipedia,plant:method,plant:output:electricity,plant:source,power,ref:EU:ENTSOE_EIC,wikidata,wikipedia,contact:phone,cargo,port,name:en,name:it,plant:type,phone,source,amenity,fee,residential,email,building,fax,ref:vatin,type,name:vi,compressed_air,fuel:cng,fuel:diesel,fuel:lpg,fuel:octane_95,opening_hours,self_service,wheelchair,fuel:GTL_diesel,fuel:octane_100,ref:mise,pipeline,substance,substation,area,brand:wikipedia,contact:city,contact:housenumber,contact:postcode,contact:street,direction,not:brand:wikidata,addr:hamlet,addr:province,addr:state,check_date:opening_hours,opening_hours:signed,fuel:adblue,contact:email,contact:facebook,trade,old_name
145,"POLYGON ((12.1814504 45.4857545, 12.1814201 45.4857303, 12.18082 45.4847749, 12.1807667 45.4847837, 12.1807028 45.484772, 12.1807206 45.4847148, 12.1805209 45.4843934, 12.1803573 45.4841616, 12.1802104 45.4840358, 12.1800252 45.483724, 12.1801495 45.4835893, 12.1802585 45.483431, 12.1802662 45.4833747, 12.1802692 45.483353, 12.1802609 45.4832971, 12.1802254 45.4832089, 12.1801941 45.483131, 12.1801008 45.4829263, 12.1800563 45.4828288, 12.1800137 45.4827557, 12.1798967 45.4825554, 12.1798463 45.4824475, 12.1797099 45.4822329, 12.1796122 45.4820793, 12.1794709 45.4818205, 12.1793749 45.4816849, 12.1793888 45.4817764, 12.1789585 45.4819527, 12.1791023 45.4821131, 12.178776 45.4822233, 12.1783355 45.481599, 12.1783298 45.4815909, 12.1781454 45.4816552, 12.1783144 45.4818791, 12.1782711 45.4819517, 12.1787222 45.4826477, 12.1787615 45.4827082, 12.178515 45.4827808, 12.1784819 45.4827905, 12.1784958 45.4828131, 12.178508 45.4828326, 12.1785201 45.4828522, 12.1786516 45.4830635, 12.1786714 45.4830954, 12.178706 45.4831507, 12.1788407 45.4833671, 12.1788901 45.4834466, 12.1789072 45.4834741, 12.1790568 45.4837144, 12.1791973 45.48394, 12.1792231 45.4840173, 12.1792763 45.484109, 12.1793196 45.4841836, 12.1793751 45.4842792, 12.1793875 45.4843006, 12.1793999 45.4843219, 12.1794354 45.4843829, 12.1794707 45.4844439, 12.1795846 45.4846402, 12.1796433 45.4847454, 12.1796882 45.4848257, 12.1797069 45.4848592, 12.1797256 45.4848927, 12.1797983 45.4850231, 12.179811 45.4850459, 12.1798237 45.4850687, 12.1799137 45.485228, 12.1799268 45.4852504, 12.1799399 45.4852728, 12.1802892 45.4858251, 12.1803181 45.4858673, 12.1803378 45.4858968, 12.1803741 45.4859429, 12.1803995 45.4859753, 12.1805363 45.4861489, 12.1807559 45.4860431, 12.1807315 45.486012, 12.1807492 45.4860036, 12.1808037 45.4859841, 12.1808774 45.4859579, 12.1809066 45.4859505, 12.180936 45.4859395, 12.1809989 45.4859158, 12.1810619 45.4858922, 12.1811271 45.4858712, 12.1811524 45.4858641, 12.1812388 45.4858321, 12.1814308 45.4857611, 12.1814337 45.4857601, 12.1814504 45.4857545))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"POLYGON ((12.1807982 45.4880554, 12.1808249 45.4880492, 12.1808226 45.4880454, 12.1812722 45.4879052, 12.1814259 45.4877651, 12.1814686 45.4877263, 12.1815793 45.4876247, 12.1815751 45.4876227, 12.1817209 45.4874906, 12.1820677 45.4871766, 12.1821116 45.4871345, 12.1821805 45.4870687, 12.1821845 45.4870632, 12.1820964 45.4868356, 12.1817152 45.4859662, 12.1816421 45.4859077, 12.1816358 45.4859095, 12.1814797 45.4859637, 12.1813952 45.4859909, 12.1813648 45.4860007, 12.1812327 45.4860919, 12.1810915 45.4861351, 12.1810996 45.4861474, 12.1811079 45.4861599, 12.180983 45.4862098, 12.1809698 45.4862101, 12.1809314 45.4862138, 12.1806571 45.4863285, 12.1806158 45.4863551, 12.1805433 45.4864616, 12.1804507 45.4864971, 12.1804212 45.4865084, 12.1803341 45.4864903, 12.180289 45.4865211, 12.1801707 45.4865807, 12.180122 45.4866052, 12.1800065 45.4866633, 12.1798446 45.4867448, 12.1796913 45.4868219, 12.1796629 45.4868362, 12.1795914 45.4868721, 12.1794507 45.486943, 12.1794547 45.4869931, 12.179378 45.4870146, 12.1794118 45.4870686, 12.1794244 45.4870888, 12.1792574 45.4871403, 12.1791699 45.4871177, 12.1791212 45.4871338, 12.1790968 45.4871418, 12.1790725 45.4871498, 12.1790033 45.4871873, 12.1788464 45.4873118, 12.1788251 45.4872987, 12.1786772 45.4874298, 12.1785609 45.487535, 12.1784592 45.4876262, 12.1784053 45.4876813, 12.1783702 45.4877289, 12.1783561 45.487767, 12.1783525 45.4878229, 12.1783497 45.4878643, 12.1783433 45.487917, 12.1783481 45.4879791, 12.1783555 45.4880185, 12.1783651 45.4880578, 12.1783712 45.4880928, 12.1783741 45.4881296, 12.1783768 45.4881573, 12.1783817 45.4881783, 12.1790189 45.4879575, 12.179081 45.487936, 12.1792352 45.4878826, 12.179313 45.4879931, 12.1795083 45.4879291, 12.1796705 45.4878751, 12.179497 45.4876152, 12.1796314 45.487573, 12.1796023 45.4875165, 12.1797833 45.4874619, 12.1801575 45.4873611, 12.1800908 45.487185, 12.1804131 45.4870676, 12.180461 45.4870233, 12.1806461 45.4869631, 12.1807715 45.4869497, 12.1809586 45.4872061, 12.1811713 45.4874407, 12.1813158 45.4876168, 12.1811466 45.4877175, 12.180881 45.4877559, 12.1807619 45.487804, 12.1806724 45.4878964, 12.1805258 45.4880665, 12.1807176 45.4883849, 12.1809858 45.4883172, 12.1807982 45.4880554))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"POLYGON ((12.1787087 45.4910026, 12.1788468 45.4908243, 12.1789214 45.490722, 12.1789964 45.4905951, 12.1791601 45.4903346, 12.179305 45.4900629, 12.1795143 45.4896142, 12.1794274 45.4895926, 12.1790583 45.4894938, 12.179054 45.4894926, 12.1789801 45.4894758, 12.1789622 45.4895358, 12.178934 45.4896061, 12.1789142 45.4896511, 12.1788866 45.4896949, 12.1788566 45.4897412, 12.1788195 45.4897884, 12.1787708 45.4898372, 12.1787227 45.4898834, 12.1786805 45.4899179, 12.1785974 45.4899775, 12.178499 45.4900183, 12.1783803 45.4900784, 12.1783257 45.4901018, 12.178104 45.4901931, 12.1777379 45.4903374, 12.1777111 45.4903506, 12.1776964 45.4903658, 12.1776899 45.4903803, 12.1776881 45.4903961, 12.1776923 45.4904103, 12.177701 45.4904244, 12.1781837 45.491041, 12.1782983 45.4909954, 12.1786554 45.4909845, 12.1787087 45.4910026))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"POLYGON ((12.1780443 45.4762071, 12.1780892 45.4761381, 12.1782402 45.4760213, 12.1784103 45.4759444, 12.1786068 45.4759391, 12.1786917 45.475957, 12.1786925 45.4759512, 12.1786993 45.4759005, 12.1787006 45.4758862, 12.1786762 45.475881, 12.1786463 45.4758746, 12.1786458 45.4758745, 12.1785781 45.4758599, 12.1772954 45.4755923, 12.1772432 45.4757012, 12.1773177 45.4757384, 12.1773495 45.4757513, 12.1773906 45.4757811, 12.1774861 45.4758746, 12.1775254 45.4759139, 12.1776278 45.4760166, 12.1777286 45.4760894, 12.1778726 45.4761519, 12.1778944 45.4761613, 12.1779083 45.4761658, 12.1779459 45.4761779, 12.1779976 45.4761945, 12.1780298 45.4762049, 12.1780443 45.4762071))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"POLYGON ((12.1789142 45.4753931, 12.178888 45.475581, 12.1792838 45.4756697, 12.179315 45.4756456, 12.1794699 45.4756009, 12.179827 45.4755784, 12.1802261 45.4756055, 12.1805165 45.475621, 12.1804986 45.4755967, 12.1804923 45.4755881, 12.1804687 45.4755555, 12.1804661 45.4755511, 12.1804585 45.4755513, 12.1804332 45.4755548, 12.180426 45.4755153, 12.1804389 45.4755045, 12.1804102 45.475446, 12.1803811 45.4753868, 12.1803526 45.4753186, 12.1803098 45.475214, 12.1802808 45.4751439, 12.1799687 45.4743993, 12.1799526 45.4744031, 12.1799455 45.4743817, 12.1799586 45.4743766, 12.1796798 45.4736865, 12.1796702 45.473688, 12.1796622 45.4736696, 12.1796722 45.4736671, 12.1795885 45.4734518, 12.1795749 45.4734541, 12.1795665 45.4734336, 12.1795796 45.473429, 12.1795176 45.4732697, 12.1794977 45.473271, 12.1794876 45.473241, 12.179505 45.4732376, 12.179478 45.4731682, 12.1794698 45.473149, 12.1794459 45.4731487, 12.179437 45.4731244, 12.179456 45.4731168, 12.1794236 45.4730408, 12.1793943 45.4729793, 12.1792791 45.4728671, 12.179253 45.4728701, 12.1792279 45.4730043, 12.1792027 45.4729808, 12.1790617 45.4739524, 12.1790708 45.4740583, 12.1790868 45.4740861, 12.1790539 45.4741773, 12.1790022 45.4742793, 12.1789885 45.4744347, 12.1790338 45.4744566, 12.1789911 45.4748302, 12.178893 45.4753926, 12.1789142 45.4753931))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"POLYGON ((12.4118926 45.4274136, 12.4118588 45.4273685, 12.4118014 45.427292, 12.4060026 45.4284291, 12.4049745 45.428622, 12.4043729 45.4287051, 12.4035106 45.4287982, 12.4022931 45.4289345, 12.4010471 45.4291274, 12.3993299 45.4294585, 12.3983297 45.4296983, 12.3981402 45.4297455, 12.3975513 45.4298923, 12.3974262 45.4297568, 12.3972397 45.4297947, 12.3973381 45.4299736, 12.3964818 45.4302115, 12.3966473 45.4305006, 12.3967572 45.4306862, 12.3968323 45.430813, 12.3968407 45.4308271, 12.3968477 45.4308391, 12.3968789 45.4308766, 12.3969315 45.430851, 12.3970035 45.4308275, 12.3971586 45.4310648, 12.3992857 45.4303436, 12.3991135 45.4300133, 12.3999239 45.4298265, 12.4005204 45.429699, 12.4011636 45.4295784, 12.4020143 45.4294273, 12.4028679 45.4293266, 12.4044591 45.4291772, 12.4075191 45.4286671, 12.4078385 45.429083, 12.4077737 45.4291086, 12.4067656 45.4294938, 12.4064303 45.4296215, 12.4064676 45.4296691, 12.4041164 45.4303514, 12.4040874 45.4303734, 12.4040806 45.4303948, 12.4040827 45.4304158, 12.404096 45.4304379, 12.4041199 45.4304583, 12.4041575 45.4304689, 12.4042132 45.4304596, 12.4065526 45.429779, 12.4068912 45.4296501, 12.4072109 45.4295279, 12.4078949 45.4292721, 12.4088012 45.4289325, 12.4086911 45.4287931, 12.4096307 45.4283873, 12.4111483 45.4277273, 12.4118926 45.4274136))",industrial,port,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"POLYGON ((12.2313364 45.4985328, 12.2310324 45.4983955, 12.2305747 45.497515, 12.2315368 45.4962318, 12.2317236 45.4958095, 12.2329004 45.4965886, 12.2336803 45.497132, 12.2345956 45.4977343, 12.2343855 45.4977441, 12.2333391 45.4977816, 12.2329915 45.4978828, 12.2322801 45.4981564, 12.2318105 45.4983772, 12.2313364 45.4985328))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"POLYGON ((12.1997838 45.4849037, 12.199732 45.4845684, 12.1997088 45.4845191, 12.1996726 45.4842964, 12.1996588 45.4841704, 12.1996204 45.4840125, 12.199903 45.4839673, 12.2002304 45.4839166, 12.2006154 45.4838608, 12.2006417 45.4838579, 12.2006992 45.4838504, 12.2008272 45.4838359, 12.2007434 45.4835294, 12.2007189 45.4835331, 12.2005563 45.4835588, 12.2004801 45.4835708, 12.1998692 45.4836653, 12.1997925 45.4836778, 12.199573 45.4837141, 12.1995419 45.4836119, 12.1995259 45.4835592, 12.1995113 45.4835113, 12.1994694 45.4834103, 12.199399 45.4831986, 12.1994344 45.4831937, 12.199493 45.4831845, 12.1995659 45.483174, 12.1999614 45.483111, 12.2000164 45.4831022, 12.2001066 45.4830871, 12.2001233 45.4830839, 12.2001434 45.483081, 12.2002062 45.483072, 12.2004292 45.4830344, 12.2005358 45.4830164, 12.200526 45.4829833, 12.2005282 45.4829419, 12.2005989 45.4827347, 12.200352 45.4826758, 12.1998888 45.4825593, 12.1997728 45.4825775, 12.1993049 45.4826492, 12.1992082 45.482663, 12.1992054 45.4826564, 12.199205 45.482654, 12.1990227 45.4821514, 12.1988082 45.481603, 12.1987952 45.4815683, 12.1987644 45.4814857, 12.1987386 45.4814073, 12.1990248 45.4809979, 12.1991542 45.4807278, 12.2007126 45.4810929, 12.2035135 45.4817425, 12.2033896 45.4820247, 12.2034948 45.4820611, 12.2035197 45.4820809, 12.2035355 45.4821051, 12.2035567 45.4821547, 12.2037957 45.4823383, 12.2036879 45.482047, 12.2035717 45.4818156, 12.2035189 45.4816918, 12.2037669 45.4816381, 12.2038862 45.4816268, 12.2039595 45.4816441, 12.2040665 45.4818789, 12.2041536 45.4818952, 12.2044687 45.4819475, 12.2049018 45.4818997, 12.2050392 45.4823863, 12.205638 45.4823115, 12.2056679 45.4823528, 12.2056864 45.4823824, 12.2056996 45.482391, 12.2057114 45.4823941, 12.2057257 45.4823936, 12.2057377 45.4823893, 12.205746 45.4823835, 12.2057499 45.4823753, 12.2057529 45.4823628, 12.2057528 45.4823343, 12.2057988 45.4823206, 12.2060908 45.4830209, 12.2061332 45.4831316, 12.2061706 45.4832343, 12.2062736 45.4834914, 12.2064132 45.4840867, 12.2065966 45.4846676, 12.2065587 45.484666, 12.2055029 45.484621, 12.2049633 45.4846428, 12.2045573 45.4846588, 12.2042289 45.4846849, 12.2031809 45.4848024, 12.2028669 45.4848343, 12.2024473 45.4848609, 12.201898 45.4848723, 12.2012409 45.484893, 12.200695 45.484897, 12.2002638 45.4849043, 12.200241 45.4849047, 12.2000677 45.4849076, 12.200011 45.4849069, 12.1999085 45.4849057, 12.1998771 45.484905, 12.1997838 45.4849037))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"POLYGON ((12.2211021 45.487316, 12.2222242 45.4869284, 12.2225759 45.4866751, 12.2223871 45.4862539, 12.2223792 45.4861924, 12.2218258 45.4853493, 12.222266 45.4851792, 12.2219186 45.4848257, 12.2207483 45.4842605, 12.2208257 45.4847964, 12.2210314 45.4856731, 12.2202565 45.4860676, 12.2200126 45.4861987, 12.2200095 45.4863824, 12.2206119 45.4872337, 12.2209797 45.4871443, 12.2211021 45.487316))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"POLYGON ((12.2219477 45.4887182, 12.2224315 45.48857, 12.2221613 45.4880495, 12.2220568 45.4878918, 12.2219461 45.487734, 12.2217085 45.4874257, 12.2211821 45.4876461, 12.2219477 45.4887182))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"POLYGON ((12.2237511 45.4852239, 12.2233219 45.4848192, 12.2225007 45.4851156, 12.2216713 45.4844087, 12.2218664 45.4841978, 12.2238341 45.4840268, 12.2251245 45.4838938, 12.2253406 45.4841086, 12.2240914 45.4849671, 12.2237511 45.4852239))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"POLYGON ((12.2231961 45.4887903, 12.2237263 45.4884033, 12.2240714 45.488311, 12.2247061 45.4869156, 12.2250528 45.485813, 12.2252598 45.4849858, 12.2255267 45.4844619, 12.2253325 45.4844578, 12.2248798 45.4846985, 12.2242316 45.485369, 12.2238249 45.4860732, 12.2233522 45.48756, 12.2232258 45.4880718, 12.2231158 45.488776, 12.2231961 45.4887903))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"POLYGON ((12.2358426 45.4617972, 12.2394405 45.4605162, 12.2395995 45.4607097, 12.2398595 45.4606069, 12.2398981 45.4606555, 12.2387534 45.4610761, 12.2394825 45.4623545, 12.2393881 45.4623816, 12.238499 45.4626365, 12.2384638 45.4625791, 12.2380999 45.4626809, 12.237712 45.4627894, 12.2381136 45.4634841, 12.2381333 45.4635182, 12.2377209 45.4636355, 12.2370551 45.4637957, 12.2369404 45.4637417, 12.2358426 45.4617972))",industrial,,,Centrale Termoelettrica di Marghera Azotati,,"Venezia, Veneto, Italy",,,,,,,,,Edison,,,,,,,,,,,,,,,,,,,,Q912872,,combustion,236 MW,gas,plant,26WIMPI-S05AZTT6,,,,,,Marghera Azotati Power Plant,,,,https://www.industryabout.com/country-territories-3/728-italy/fossil-fuels-energy/6777-marghera-azotati-gas-power-plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"POLYGON ((12.2137607 45.5137712, 12.2138355 45.5137436, 12.2137973 45.5136928, 12.2137225 45.5137204, 12.2137607 45.5137712))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"POLYGON ((12.3077139 45.5050392, 12.307578 45.5046929, 12.3082004 45.5045331, 12.3081203 45.5043603, 12.3095869 45.504166, 12.309439 45.5037686, 12.3105025 45.5036527, 12.3108255 45.5036175, 12.3108933 45.5039068, 12.3119778 45.5037773, 12.312329 45.5036218, 12.3124953 45.5045015, 12.3125201 45.5046324, 12.3128052 45.5045865, 12.3128155 45.5046282, 12.3129144 45.5050297, 12.3122982 45.5050686, 12.3122218 45.504699, 12.3109714 45.5048047, 12.3111949 45.5060101, 12.3112722 45.5064247, 12.3115403 45.5078627, 12.311339 45.5078664, 12.3103695 45.5078843, 12.3099562 45.5058689, 12.3089829 45.5057161, 12.3090754 45.5060101, 12.3080217 45.5060662, 12.3080402 45.5062044, 12.3075041 45.5062476, 12.3078184 45.507962, 12.3073439 45.5080009, 12.3073023 45.5077591, 12.3071237 45.50672, 12.3066106 45.5067528, 12.3064319 45.5061007, 12.3059821 45.5061439, 12.3057787 45.5053968, 12.3051872 45.5053709, 12.3052118 45.5056559, 12.304688 45.5057077, 12.3045922 45.5055118, 12.3045372 45.5053994, 12.304318 45.5049512, 12.3042866 45.5048939, 12.3044246 45.5049107, 12.3061062 45.5051543, 12.3069077 45.5051119, 12.3077139 45.5050392))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"POLYGON ((12.3061599 45.5038489, 12.3056574 45.5029954, 12.3063729 45.5027788, 12.3060477 45.5021349, 12.3077308 45.5016619, 12.3082105 45.502454, 12.3093082 45.5022431, 12.3094683 45.5025769, 12.3096334 45.5029213, 12.3076582 45.5031856, 12.3073501 45.5032331, 12.30674 45.5036304, 12.3061599 45.5038489))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"POLYGON ((12.291969 45.5029058, 12.2933025 45.5031395, 12.2930179 45.5021308, 12.2915137 45.5020766, 12.2915462 45.502789, 12.291969 45.5029058))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"POLYGON ((12.293457 45.5027149, 12.2935302 45.5030967, 12.2938676 45.503829, 12.2961321 45.5033873, 12.2959125 45.5024385, 12.293457 45.5027149))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"POLYGON ((12.3004821 45.5033161, 12.3004659 45.5031366, 12.3007098 45.5031174, 12.3008372 45.5030854, 12.3008968 45.5030397, 12.3008277 45.5024841, 12.3018481 45.5025126, 12.3020957 45.5035264, 12.3018417 45.5034689, 12.3010907 45.5033599, 12.3005687 45.5033174, 12.3004821 45.5033161))",industrial,,,Fly Park Venice,,"Venezia, Veneto, Italy",,,,,,,,,,,https://www.flyparkvenezia.it/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parking,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"POLYGON ((12.322185 45.5021332, 12.3221476 45.5019861, 12.3214664 45.5016026, 12.3212518 45.5017041, 12.3211606 45.5015499, 12.3210339 45.5016012, 12.3204364 45.5018432, 12.3209675 45.5024748, 12.3212142 45.5037607, 12.3221637 45.5036404, 12.3227736 45.5036915, 12.3225913 45.5030955, 12.3223204 45.5031217, 12.322241 45.5028827, 12.3220536 45.5028903, 12.3218114 45.5022674, 12.322185 45.5021332))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"POLYGON ((12.1830136 45.5511952, 12.1834932 45.5512107, 12.1833946 45.5512798, 12.18341 45.5521273, 12.1830082 45.5521298, 12.1830136 45.5511952))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"POLYGON ((12.1837579 45.5488141, 12.1839312 45.5488198, 12.1845547 45.5488999, 12.1847952 45.5489146, 12.1852575 45.5488819, 12.1854794 45.5488607, 12.1859557 45.5488394, 12.1860514 45.5488476, 12.1864133 45.5488165, 12.1870882 45.5487135, 12.1870937 45.549409, 12.1861415 45.5494615, 12.1859659 45.5493336, 12.1853413 45.5493708, 12.1852296 45.5493679, 12.1846889 45.5493821, 12.1846869 45.5492397, 12.1837986 45.5492554, 12.1837579 45.5488141))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"POLYGON ((12.1875171 45.5485526, 12.187513 45.5484814, 12.1882448 45.5483988, 12.1881798 45.5479689, 12.1891433 45.5478664, 12.1892978 45.5481654, 12.1894238 45.5484216, 12.1894562 45.5484655, 12.1895212 45.548837, 12.1894094 45.5488883, 12.1894326 45.549368, 12.1894388 45.5496979, 12.1894419 45.5504413, 12.189278 45.5505269, 12.1885287 45.5505757, 12.1883377 45.5505929, 12.1883654 45.5511, 12.1867263 45.551141, 12.1866677 45.5505886, 12.1872406 45.5505626, 12.1872144 45.5504777, 12.1871887 45.55025, 12.1878464 45.5501583, 12.1877326 45.549364, 12.1875903 45.5493782, 12.1875171 45.5486693, 12.1875171 45.5485526))",industrial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"POLYGON ((12.1872806 45.5470161, 12.1872712 45.5472369, 12.1873203 45.547371, 12.187388 45.5473726, 12.1875398 45.5473612, 12.1877289 45.5473775, 12.1877429 45.5470537, 12.1872806 45.5470161))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"POLYGON ((12.18452 45.548053, 12.1846054 45.5487814, 12.1846087 45.5488101, 12.185015 45.5488035, 12.1853489 45.5487561, 12.1855567 45.5487365, 12.1855544 45.5486122, 12.1854607 45.5479575, 12.18452 45.548053))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"POLYGON ((12.1809434 45.5479002, 12.1810239 45.5487201, 12.1815813 45.5487092, 12.1815061 45.547949, 12.1811245 45.5478983, 12.1809434 45.5479002))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"POLYGON ((12.1853762 45.5512409, 12.1853905 45.5512893, 12.1853925 45.5513775, 12.1853356 45.5514359, 12.1852848 45.5514743, 12.1852827 45.5516707, 12.1853722 45.5517234, 12.1854515 45.5517433, 12.185559 45.5517383, 12.185549 45.55148, 12.1859942 45.5514473, 12.1863043 45.5514415, 12.1862996 45.5514105, 12.186349 45.551404, 12.1863092 45.5508537, 12.1860911 45.5509119, 12.1860773 45.5508141, 12.1854491 45.5510163, 12.1854878 45.5511999, 12.1853821 45.5512042, 12.1853762 45.5512409))",residential,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"POLYGON ((12.2113211 45.5168285, 12.2108491 45.5170174, 12.2106479 45.5170944, 12.2104588 45.5168426, 12.2110811 45.5165804, 12.2113211 45.5168285))",commercial,,,,,"Venezia, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
